"title.text","rating","sentiment_score","has_information_giving","has_information_seeking","has_feature_request","has_bug_report","informative","wordCount","hasQuestionMark","hasExclamationMark","app_name","has_user_exp","informative_withseeking"
"Five stars Totally addicting!",5,1,0,0,0,0,0,4,0,1,"Stone Flood",0,0
"Loads of fun Very enjoyable and relaxing.",3,1,0,0,0,0,0,7,0,0,"Stone Flood",0,0
"Awesome Addicting, fast, and enough levels that you never get bored. Love this game!",5,1,0,0,0,0,0,14,0,1,"Stone Flood",0,0
"Addicting Very fun game.",5,1,0,0,0,0,0,4,0,0,"Stone Flood",0,0
"Big stones are back! Thank you for fixing the fix and returning the display to large color tiles with minimal background. THIS is the game I came to love! Addicting and great fun.",5,1,0,0,0,0,0,33,0,1,"Stone Flood",0,0
"Fun Games Mildly addicting, go for waiting in drs office.",5,1,0,0,0,0,0,10,0,0,"Stone Flood",0,0
"Ruined the game with the update! I LOVED the first version but the current update is awful...loses its graphic impact by making tiny squares with lots of background behind them. RUINED it. Bring back the original version, please!",1,2,1,0,1,0,1,38,0,1,"Stone Flood",1,1
"Awesome This game is much better than flood it. You have more options and levels instead of the same thing over and over again. Great job.",5,1,0,0,0,0,0,26,0,0,"Stone Flood",0,0
"Addicted I love this game..",5,1,0,0,0,0,0,5,0,0,"Stone Flood",0,0
"Too much black space between the blocks Theres too much space between the blocks on the playing board, and it makes it really hard to play especially on my iPad. There is nothing wrong with the way the board looked before.I play this game nightly but now Im not sure Ill be in the play until there is some type of adjustment made.",1,1,1,0,0,1,1,63,0,0,"Stone Flood",1,1
"Addicting! Really fun game. The levels are challenging. I try to beat the turns in each level, but its really hard to do that and also beat the time!",5,1,0,0,0,0,0,29,0,1,"Stone Flood",0,0
"Im Hooked Nice game!",5,1,0,0,0,0,0,4,0,1,"Stone Flood",0,0
"May Fun to play, hard to stop!",5,1,0,0,0,0,0,7,0,1,"Stone Flood",0,0
"Fun and challenging! Many, many hours of fun!",5,1,0,0,0,0,0,8,0,1,"Stone Flood",0,0
"If you could just change 1 thing... Great game. Fun, challenging and enjoyable. The only frustration I have is, the colored boxes you tap are so close together that sometimes the one next to the one Im touching goes on instead.",4,1,0,0,1,0,1,41,0,0,"Stone Flood",0,1
"Fun game Easy to learn and fun to master.",5,1,0,0,0,0,0,9,0,0,"Stone Flood",0,0
"2 Love it!!",2,1,0,0,0,0,0,3,0,1,"Stone Flood",0,0
"Fun & Frustrating Great game but very challenging the higher u go",4,1,0,0,0,0,0,12,0,0,"Stone Flood",0,0
"Love it!!! Hours of entertainment ...",4,1,0,0,0,0,0,6,0,1,"Stone Flood",0,0
"My new favorite! First game in a long time that does not bore me!",5,1,0,0,0,0,0,14,0,1,"Stone Flood",0,0
"Maybe instructions? Rather enjoyable but unsure of why I am told there are no available moves. There are no instructions or ""rules"" that come with it.",4,1,0,1,0,1,1,26,1,0,"Stone Flood",0,1
"Once you figure it out.....totally compelling! Though the game could use better instructions, once I figured out the subtleties, I found it great fun and hard to stop!",4,1,0,0,0,0,0,28,0,1,"Stone Flood",0,0
"Addictive I enjoy games with the opportunity to win using strategy not just chance.  This one is quick, a simple concept, but addictive and fun.  Good brain activity, too.",5,1,0,0,0,0,0,31,0,0,"Stone Flood",0,0
"Yup Sweet game",5,1,0,0,0,0,0,3,0,0,"Stone Flood",0,0
"Great game Nice",4,1,0,0,0,0,0,3,0,0,"Stone Flood",0,0
"This Game is Obsessive ...and Im totally addicted!!!  Try it - youm like it.",5,1,0,0,0,0,0,15,0,1,"Stone Flood",0,0
"Im Hooked I play this game every chance I get!!!",5,1,0,0,0,0,0,10,0,1,"Stone Flood",0,0
"Fun Great game to waste time, gets real difficult the higher you go",5,1,0,0,0,0,0,13,0,0,"Stone Flood",0,0
"Meh Good game just to waste time",3,1,0,0,0,0,0,7,0,0,"Stone Flood",0,0
"Awesome! Once I got the hang of it, could not put down.  Very addictive.",5,1,0,0,0,0,0,15,0,1,"Stone Flood",0,0
"Fun Game I like this game a lot.",5,1,0,0,0,0,0,8,0,0,"Stone Flood",0,0
"Addictive The free version is pretty addictive and it has enough levels to be fun.",5,1,1,0,0,0,1,15,0,0,"Stone Flood",1,1
"Simple but addictive This game is easy to learn and advances you rapidly. -- it gets challenging though.  Great when you need a diversion.",5,1,0,0,0,0,0,25,0,0,"Stone Flood",0,0
"Addictive Makes you think strategies to play it. Fun",5,1,0,0,0,0,0,9,0,0,"Stone Flood",0,0
"Very Addictive A fun game.  Watch out, though.  Youll sit to play one round and still be playing round after round an hour later.",5,1,0,0,0,0,0,26,0,0,"Stone Flood",0,0
"Addicting Great game!",5,1,0,0,0,0,0,3,0,1,"Stone Flood",0,0
"Fun Simple but challenging.",5,1,0,0,0,0,0,4,0,0,"Stone Flood",0,0
"Fun Mind numbing!",5,1,0,0,0,0,0,3,0,1,"Stone Flood",0,0
"Excellent! It is an excellent game, doesnt require massive amounts of planning!  Some levels are very hard and that is excellent also.  Good for wasting time while talking on the phone!  You have done a great job!",5,1,0,0,0,0,0,40,0,1,"Stone Flood",0,0
"Stone flood Tons of fun and very addictive!",5,1,0,0,0,0,0,8,0,1,"Stone Flood",0,0
"Fun If you want a challenging game this is the app for you.",4,1,0,0,0,0,0,13,0,0,"Stone Flood",0,0
"Fun Awesome",4,1,0,0,0,0,0,2,0,0,"Stone Flood",0,0
"Addicting Fun game",5,1,0,0,0,0,0,3,0,0,"Stone Flood",0,0
"Addicting Best flood game Ive played",5,1,0,0,0,0,0,6,0,0,"Stone Flood",0,0
"Fun and challenging! Try it!",5,1,0,0,0,0,0,5,0,1,"Stone Flood",0,0
"Awesome game Fun game, some levels are much easier than others.",5,1,0,0,0,0,0,11,0,0,"Stone Flood",0,0
"Fun and Addictive Its really fun, but some levels take a really long time to complete. Love it nonetheless!",4,1,0,0,0,0,0,19,0,1,"Stone Flood",0,0
"Fun game Great for hours of fun. Have not had any problems either.",4,1,0,0,0,0,0,13,0,0,"Stone Flood",0,0
"Fun More levels!",4,1,0,0,1,0,1,3,0,1,"Stone Flood",0,1
"Good Game! Easy concept and still challenging.",4,1,0,0,0,0,0,7,0,1,"Stone Flood",0,0
"Great fun! I spend waaay too much time on this game!",4,1,0,0,0,0,0,11,0,1,"Stone Flood",0,0
"Some levels take too long Title sums it up for me!!",4,1,0,0,0,0,0,11,0,1,"Stone Flood",0,0
"Great Played levels over and over and over and over an",5,1,0,0,0,0,0,11,0,0,"Stone Flood",0,0
"Fun This a fun game to play. Keeps the brain working.",3,1,0,0,0,0,0,11,0,0,"Stone Flood",0,0
"Totally cool game I never get bored with this!",5,1,0,0,0,0,0,9,0,1,"Stone Flood",0,0
"Great puzzle! Its good mental exercise :)",5,1,0,0,0,0,0,7,0,1,"Stone Flood",0,0
"Entertaining Game is fun - entertains me while watching tv or traveling !",5,1,0,0,0,0,0,13,0,1,"Stone Flood",0,0
"Great Game Enjoy playing this game. Addicting",5,1,0,0,0,0,0,7,0,0,"Stone Flood",0,0
"Stones Cool game make you think.",5,1,0,0,0,0,0,6,0,0,"Stone Flood",0,0
"Fun game. Just challenging enough to be fun entertainment.",5,1,0,0,0,0,0,9,0,0,"Stone Flood",0,0
"Cool game! This is a challenging game and very enjoyable!",5,1,0,0,0,0,0,10,0,1,"Stone Flood",0,0
"Fun Games I feel like I need more instructions or possibly some direction but it addicting.",3,0,0,0,1,0,1,16,0,0,"Stone Flood",0,1
"Fun game Love it!",5,1,0,0,0,0,0,4,0,1,"Stone Flood",0,0
"Fun This game is a lot of fun!",5,1,0,0,0,0,0,8,0,1,"Stone Flood",0,0
"Love it! Great game! Fun,quick, really great game!",5,1,0,0,0,0,0,8,0,1,"Stone Flood",0,0
"Show me the Fail! Great game, but lemme see the board when I fail to solve! If I win, the board stays open so I can admire it, but the instant I select the stone that means No More Moves, the board disappears.  I dont get the chance to figure out where I went wrong. I have no idea how Ive gotten to level 18.",3,1,1,0,0,1,1,66,0,1,"Stone Flood",1,1
"Cant put it down Cant stop playing this game. Im totally addicted.",5,1,0,0,0,0,0,12,0,0,"Stone Flood",0,0
"Love it Awsome",5,1,0,0,0,0,0,3,0,0,"Stone Flood",0,0
"Stones Addictive game that stimulates grey matter in the brain as well.  Love it",5,1,0,0,0,0,0,15,0,0,"Stone Flood",0,0
"Addictive!!! Love this game.",5,1,0,0,0,0,0,4,0,1,"Stone Flood",0,0
"Fun Great app super fun.",4,1,0,0,0,0,0,5,0,0,"Stone Flood",0,0
"Great game Really like this. Played similar games before but this has lots of levels and different difficulties. Very addictive!",5,1,0,0,0,0,0,20,0,1,"Stone Flood",0,0
"Love it! Just so addictive!",5,1,0,0,0,0,0,5,0,1,"Stone Flood",0,0
"Love this! Great game! Glad I found it. Love the challenge as levels increase.",5,1,0,0,0,0,0,14,0,1,"Stone Flood",0,0
"Pretty good Challenging enough at first.  I found a strategy that solved me fast after a while.  Still good enough for a game to do when you dont want to think  too hard.",4,1,0,0,0,0,0,36,0,0,"Stone Flood",0,0
"Stone Flood Love it !",5,1,0,0,0,0,0,5,0,1,"Stone Flood",0,0
"Love it!!! Love it!!!",5,1,0,0,0,0,0,4,0,1,"Stone Flood",0,0
"Addictive Love the game",5,1,0,0,0,0,0,4,0,0,"Stone Flood",0,0
"Addictive... Its lots of fun. Im up to level 29 and it is hard to get past that level but interested to see whats next, lol...",4,1,0,0,0,0,0,26,0,0,"Stone Flood",0,0
"love I really like it alot! keeps me entertained when I need to",5,1,0,0,0,0,0,13,0,1,"Stone Flood",0,0
"Good, but ... It too easy to beat. Rarely do I not win on the first try. I like the game, but it could be moe challenging.",4,1,0,0,1,0,1,27,0,0,"Stone Flood",0,1
"Stone Flood Great when it works. Since last update it keeps shutting down. Please do something.",5,1,0,0,0,1,1,16,0,0,"Stone Flood",0,1
"Great. I think this is a really fun game. It gets frustrating at times though. What would be the challenge if every level was easy?",4,1,0,0,0,0,0,25,1,0,"Stone Flood",0,0
"GREAT game Great game good time killer",5,1,0,0,0,0,0,7,0,0,"Stone Flood",0,0
"Simple concept, challenging play Fun game that is simple to understand but challenging to master. The Facebook issue needs to be fixed but the game is excellent.",4,1,0,0,0,1,1,27,0,0,"Stone Flood",0,1
"Facebook error? Fun game and Im eating up the levels. Will be ""done"" soon except for the Facebook levels because I keep getting an error when it tries to connect. The error says they are working on this...is this really true?I doubt Ill want to replay previous levels when I complete them.",4,1,0,1,0,1,1,52,1,0,"Stone Flood",0,1
"Dumb Game will not sync with Facebook!",1,0,0,0,0,1,1,7,0,1,"Stone Flood",0,1
"Cool game, but confusing Wish the instructions were loaded with game.  Online instructions not clear.",4,1,0,0,1,1,1,16,0,0,"Stone Flood",0,1
"Great past time This game has been a great distraction for me. I have chronic migraine pain I like to concentrate on something else to help cope with the pain. It has done that well. I also like that it has so many levels.",4,1,0,0,0,0,0,44,0,0,"Stone Flood",0,0
"Hours + Hours + Hours, etc. etc. of Fun Puzzle fun that never gets old - or fails to challenge.. This game keeps you playing for hours. And lots of levels to keep you coming back for a long, long time.",5,1,0,0,0,0,0,41,0,0,"Stone Flood",0,0
"Awesome Have not put this game down in 5 days",5,1,0,0,0,0,0,10,0,0,"Stone Flood",0,0
"Addicting Fun time waster",5,1,0,0,0,0,0,4,0,0,"Stone Flood",0,0
"Great app! Great app!",5,1,0,0,0,0,0,4,0,1,"Stone Flood",0,0
"Perfect! Love this game!! Not too challenging but not too easy either. So addicting. 5 stars!",5,1,0,0,0,0,0,16,0,1,"Stone Flood",0,0
"Great Great app!!!,",5,1,0,0,0,0,0,3,0,1,"Stone Flood",0,0
"Good for killing time Fairly easy, but fun",4,1,0,0,0,0,0,8,0,0,"Stone Flood",0,0
"Dslsmwmom Fun strategy! I wish the black lines were not around the color blocks.",4,1,0,0,0,0,0,14,0,1,"Stone Flood",0,0
"Fun game Takes a while to get the hang of it, but very addictive. I want to be able to turn off the sound without having to mute my phone.",4,1,0,0,1,0,1,30,0,0,"Stone Flood",0,1
"Love this! This game makes you think, I wish there were more levels, very fun tho!",5,1,0,0,1,0,1,16,0,1,"Stone Flood",0,1
"Awesome I love this game.  Simple. Fun. Addictive.",5,1,0,0,0,0,0,9,0,0,"Stone Flood",0,0
"Awesome Addictive, challenging at times, but tons of fun",5,1,0,0,0,0,0,9,0,0,"Stone Flood",0,0
"Addictive! Perfect for mindless entertainment. I have many other versions of this game & like this best cause of multiple levels of difficulty & full use of the iPad screen. I play almost every night while watching tv or listening to audio books. Have yet to check out new upgrades as I like to keep it simple so I cant comment on them! Soon, maybe!",5,1,0,0,0,0,0,65,0,1,"Stone Flood",0,0
"good v good",5,1,0,0,0,0,0,3,0,0,"Stone Flood",0,0
"Rad Its fun",4,1,0,0,0,0,0,3,0,0,"Stone Flood",0,0
"Great game Love it",5,1,0,0,0,0,0,4,0,0,"Stone Flood",0,0
"Fun Fun and VERY addictive",4,1,0,0,0,0,0,5,0,0,"Stone Flood",0,0
"Stone Flood I love this game.... Very challenging!",5,1,0,0,0,0,0,8,0,1,"Stone Flood",0,0
"Lots of fun A great puzzle game that anyone can play!",5,1,0,0,0,0,0,11,0,1,"Stone Flood",0,0
"Stone flood Love this game.",5,1,0,0,0,0,0,5,0,0,"Stone Flood",0,0
"Fun! Lots of fun.",5,1,0,0,0,0,0,4,0,1,"Stone Flood",0,0
"Addicting A fun game. Simple but challenging.",5,1,0,0,0,0,0,7,0,0,"Stone Flood",0,0
"?? A tutorial would be nice! I have no idea how to play it!",1,1,0,0,0,0,0,14,1,1,"Stone Flood",0,0
"Fun!!! Very  addictive!  Needs more Facebook Levels! I Love this game. Some easier levels would be nice too.",5,1,0,0,1,0,1,20,0,1,"Stone Flood",0,1
"Great game! Totally addicted!",4,1,0,0,0,0,0,4,0,1,"Stone Flood",0,0
"Likes Like it so mash2 come back",5,1,0,0,0,0,0,7,0,0,"Stone Flood",0,0
"Great Really like this. Cant stop playing!",5,1,0,0,0,0,0,7,0,1,"Stone Flood",0,0
"Ms Chi Addictive!!",5,1,0,0,0,0,0,3,0,1,"Stone Flood",0,0
"Keeps me coming back I like the game.  Simple.  Easy.  Not enough to keep me engaged for long periods of time.  But I like it enough to come back regularly and play a few founds.",4,1,0,0,0,0,0,39,0,0,"Stone Flood",0,0
"Great This is great",5,1,0,0,0,0,0,4,0,0,"Stone Flood",0,0
"Fun Very addicting!",5,1,0,0,0,0,0,3,0,1,"Stone Flood",0,0
"Great fun Totally addicting",5,1,0,0,0,0,0,4,0,0,"Stone Flood",0,0
"Addictingly fun Easy and fun to play.  Even my 5 yr. old can play the beginning easy levels.  Great when just have a few minutes and want a quick game.",5,1,0,0,0,0,0,32,0,0,"Stone Flood",0,0
"Fun and well-paced This game is not only fun and addictive, you progress level by level so it gradually gets harder but is not impossible to beat so its not too frustrating.",5,1,0,0,0,0,0,32,0,0,"Stone Flood",0,0
"Great Fun Love this game! Simple yet challenging! Wish I could save my progress though...",4,1,0,0,0,0,0,15,0,1,"Stone Flood",0,0
"Fun game The game is fun and advanced levels are challenging. I dont like the automatic updates to Twitter and Facebook. They should be turned off.",4,1,0,0,1,0,1,26,0,0,"Stone Flood",0,1
"Distraction This game provides a fun but mindless-thoughtless distraction from my hectic workday.",3,1,0,0,0,0,0,13,0,0,"Stone Flood",0,0
"ðŸ˜ƒ ðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒðŸ˜ƒI really like it.",5,1,0,0,0,0,0,5,0,0,"Stone Flood",0,0
"ZQunicy I really like this game. It is fun and makes you think and strategize. I can play it for a long time going from level to level of difficulty",4,1,0,0,0,0,0,30,0,0,"Stone Flood",0,0
"Challenging I love it, but dont like the fact that you need to register in face book and twitter  to play those options, you should be able to play without having to register.",5,1,0,0,1,0,1,34,0,0,"Stone Flood",0,1
"grass11947 great game",5,1,0,0,0,0,0,3,0,0,"Stone Flood",0,0
"Pure fun! This game is fun!",4,1,0,0,0,0,0,6,0,1,"Stone Flood",0,0
"Fun game Lots of fun!!!",3,1,0,0,0,0,0,5,0,1,"Stone Flood",0,0
"Hours + Hours + Hours, etc. etc. etc Challenging fun that never gets old - or fails to challenge. You can""t master these puzzles - making higher levels easier.  They just keep you playing for hours. And lots of levels to keep you going for a long, long time.",5,1,0,0,0,0,0,50,0,0,"Stone Flood",0,0
"Nice app Thanks for the fun game.",4,1,0,0,0,0,0,7,0,0,"Stone Flood",0,0
"Time filler Its a great game to fill in any lulls throughout your day. Overall its a pretty fun and challenging game! I love that there are so many levels to go through and therefore wont ever get bored",4,1,0,0,0,0,0,39,0,1,"Stone Flood",0,0
"Deceptive I dont know how something so straightforward manages to go from easy to head scratching hard as you progress through the first ten levels. Then it becomes a Zen Master challenge the rest of the way.",4,1,0,0,0,0,0,37,0,0,"Stone Flood",0,0
"Simple but fun This is a simple puzzle game that manages to keep you entertained for hours.",4,1,0,0,0,0,0,17,0,0,"Stone Flood",0,0
"Great game This is a very addictive game.",5,1,0,0,0,0,0,8,0,0,"Stone Flood",0,0
"Really enjoy this game Fun game to play for a few minutes now and again.",4,1,0,0,0,0,0,15,0,0,"Stone Flood",0,0
"Review Cool best game ever",5,1,0,0,0,0,0,5,0,0,"Stone Flood",0,0
"Stone flood awesome Very addictive, has lots of levels",5,1,0,0,0,0,0,9,0,0,"Stone Flood",0,0
