title.text,rating,has_information_giving,has_feature_request,has_bug_report,informative,wordCount,hasQuestionMark,hasExclamationMark,has_user_exp
"NA Android	Very nice app",2,0,0,0,0,4,0,0,0
"NA Same old worms, terrible controls.	The developer has opted for the classic tap either side of the screen to move and drag the reticle to aim touch control system, it does not support controller or keyboard input. The result is a control system that is borderline unresponsive and makes fine movement or fast movement completely inefficient. This game is so tedious to play, it certainly isn't worth the hefty price tag associated with it. If you bought this during the sale; you got a great deal, but as someone who paid full price to support Team 17, I'm disappointed in this lackluster port. Overall the game is a great example of what can happen to a great idea when it's executed poorly. I am however, happy to give Team 17 a few extra dollars, and hope they make improvements over time.",2,0,0,0,0,141,0,0,0
"NA Money ripping	I have played this game on pc and realised it was released for android platform. As soon as i downloaded it (and payed for it), it is ridiculous that they are still charging so much money for other mini games available in the game. Really disappointed with this. Please resolve this issue n i'll give this game a 5 star.",2,0,0,0,0,62,0,0,0
NA See,2,0,0,0,0,2,0,0,0
NA Ok,2,0,0,0,0,2,0,0,0
NA Poor maintained product with great past but no future,2,0,0,0,0,10,0,0,0
"NA Good	Like",2,0,0,0,0,2,0,0,0
NA Lack there of ...,2,0,0,0,0,5,0,0,0
"NA Good app	I really like the functionality and flexibility this app offers.",2,0,0,0,0,12,0,0,0
"NA Avg	Its gud",2,0,0,0,0,3,0,0,0
"NA It's a handy app	For GMX users. Can be a lot more prettier, perhaps like gmail? Or is it too much to ask ;-)  Edited on 10/8/2013: extremely poor app. Too buggy. Shocking, especially coming from Germans. Have so much respect for German engineering!",2,0,0,0,0,45,1,1,0
"NA OK, not the best",2,0,0,0,0,5,0,0,0
NA facebook,2,0,0,0,0,2,0,0,0
"NA Not played for long	As said cant say much played one part of the game and you ask for feadback so here it is",2,0,0,0,0,24,0,0,0
"NA Was good at first....	..now every app comes up as false positive including Google Play!  Will try installing again in a month.",2,0,0,0,0,23,0,1,0
"NA ???	I don't know how to get contacts.....",2,0,0,0,0,8,1,0,0
"NA Well..	I think its pricy  . Now complicated
",2,0,0,0,0,9,0,0,0
"NA Pankaj	Nice...",2,0,0,0,0,2,0,0,0
"NA Good	Good",2,0,0,0,0,2,0,0,0
NA Old is Better,2,0,0,0,0,4,0,0,0
"NA There was a time for this app	The fact that the app needs me to register after I have paid for it sucks. The fact that it makes me do it with no way of turning it off other than hitting ""later"" every time it updates is a deal breaker. Get a 365 account and use Microsoft's full version of office.",2,0,0,0,0,61,0,0,0
"NA In need of an update	You guys have done nothing to improve what started out as a good thing. decent app with lazy devs.",2,0,0,0,0,24,0,0,0
"NA Yes	Yes",2,0,0,0,0,2,0,0,0
"NA Donzii	I like PicsArt",2,0,0,0,0,4,0,0,0
"NA Nice but limited use	Limited options stickers etc are available",3,0,0,0,0,10,0,0,0
"NA Goood	Gooooooood",3,0,0,0,0,2,0,0,0
"NA Nice	Very  nice  dhis  apps",3,0,0,0,0,8,0,0,0
"NA i love it	nice",3,0,0,0,0,4,0,0,0
"NA Its good
",3,0,0,0,0,3,0,0,0
"NA Nice	Its useful",3,0,0,0,0,3,0,0,0
"NA Good	Its very good for android
",3,0,0,0,0,6,0,0,0
"NA Good	Nice time killer",3,0,0,0,0,4,0,0,0
"NA Its the best.	Its really cool.",3,0,0,0,0,6,0,0,0
"NA Mr.?	Are u spying us?",3,0,0,0,0,5,1,0,0
"NA Not bad!	For a mobile game ya can't complain.",3,0,0,0,0,9,0,1,0
"NA Awesome	Thrilling",3,0,0,0,0,2,0,0,0
"NA 1st level completed	Not bad for the moment, just tryin' to get the controls as well, I will update this in few days :) Good job by now :)",3,0,0,0,0,29,0,0,0
"NA Good	Very Good",3,0,0,0,0,3,0,0,0
"NA Average	Good",3,0,0,0,0,2,0,0,0
"NA A great brain game but a little east	Easy very easy",3,0,0,0,0,11,0,0,0
"NA Nice	Its amazing",3,0,0,0,0,3,0,0,0
NA Good,3,0,0,0,0,2,0,0,0
"NA Pretty app	I just downloaded and i dot know what happen next :) hopely fine ok ;)",3,0,0,0,0,17,0,0,0
"NA Works	Ok.",3,0,0,0,0,2,0,0,0
"NA Keepas crashing	Awesome game....when it works will freeze everytime I go into it ao I have to turn off my phone then turn it back on for it to work on my s4 galaxy. Lucky I bought it on special",3,0,0,0,0,40,0,0,0
"NA paste	pasta is very hot",3,0,0,0,0,5,0,0,0
"NA Servers suck	I wish servers could be better... It's quite frustrating to play in multiplayer sometimes... But the game is wonderful. Would give 5 stars for a good online experience",3,0,0,0,0,30,0,0,0
NA F,3,0,0,0,0,2,0,0,0
"NA Awesome	Nice",3,0,0,0,0,2,0,0,0
NA Improving. Way to go.,3,0,0,0,0,5,0,0,0
"NA Passt	Naja",3,0,0,0,0,2,0,0,0
"NA Better than it used to be...	Still needs significant amounts of work.",3,0,0,0,0,12,0,0,0
NA Good,3,0,0,0,0,2,0,0,0
"NA Yes	Hoping to use for school.",3,0,0,0,0,6,0,0,0
"NA 2 mounth	Good apps for mobile",3,0,0,0,0,6,0,0,0
"NA Puta	Ok
",3,0,0,0,0,2,0,0,0
NA This is an ok app. I still love it doe. Not amazing but not terrible. :-) c:,3,0,0,0,0,18,0,0,0
"NA nice	it's nice",3,0,0,0,0,3,0,0,0
"NA Best	I like it.I can use it everyday",3,0,0,0,0,8,0,0,0
"NA annoying multiplayer issues	other than that it is a great port. would give 5 stars if multiplayer worked properly.",3,0,0,0,0,19,0,0,0
NA It's cool with me,3,0,0,0,0,5,0,0,0
"NA Great zoom function for Galaxy tab 2.	Only 3 stars because focus is blurry when you zoom in on a picture.",3,0,0,0,0,21,0,0,0
"NA Good	Its nice",3,0,0,0,0,3,0,0,0
"NA Gr8	Gk",3,0,0,0,0,2,0,0,0
"NA Lilli	Cool",3,0,0,0,0,2,0,0,0
NA Getting better,3,0,0,0,0,3,0,0,0
NA Average,3,0,0,0,0,2,0,0,0
"NA Not the whole game	Was not obvious from the description but this is just adventure mode + quick play. No Zen garden or mini games.",3,0,0,0,0,25,0,0,0
"NA Boo!	I don't like the annual subscription cost so I won't upgrade to pro.  I'd gladly pay a one time fee but apparently that's not an option anymore.",3,0,0,0,0,29,0,1,0
"NA Can't believe I paid for this	Kingsoft is better.",3,0,0,0,0,9,0,0,0
NA Simply good,3,0,0,0,0,3,0,0,0
"NA Yea	Yea",3,0,0,0,0,2,0,0,0
"NA Are you kidding me	Its a good game, but I just bought it and now it 80% off?! Really!?",3,0,0,0,0,19,1,1,0
"NA Samsung galaxy s4	Cute app",3,0,0,0,0,5,0,0,0
"NA good job.	its far better than other apps..but needs to still work on frames and more effects.",3,0,0,0,0,17,0,0,0
"NA Seems ok...will see
",3,0,0,0,0,4,0,0,0
"NA Is gud	Nice :)",3,0,0,0,0,4,0,0,0
NA Bakwas,3,0,0,0,0,2,0,0,0
"NA Good
",3,0,0,0,0,2,0,0,0
"NA Shark	? dull",3,0,0,0,0,3,1,0,0
"NA Okay	This game is great. Can't what for the new one",3,0,0,0,0,11,0,0,0
NA It's a bit slow on my phone,3,0,0,0,0,8,0,0,0
"NA Idk	Im bored so im just rating i ront noe if its good or not because its taking so long in downliad so i just gave it 3 stars",3,0,0,0,0,29,0,0,0
"NA I luv it	Nice but plZ its hanging my phone again and again i will give it 5stars when this problem will be fixed",3,0,0,0,0,24,0,0,0
"NA Not bad	It is fast and smooth, but it could use a restyling",3,0,0,0,0,13,0,0,0
"NA Not worth installing	My HTC does most of this in settings.
",3,0,0,0,0,11,0,0,0
NA Ok,3,0,0,0,0,2,0,0,0
"NA @	Not bad",3,0,0,0,0,3,0,0,0
"NA Ok	Ok",3,0,0,0,0,2,0,0,0
"NA Good game so far..	How can I rate a game after 5 minutes of play. Dumb idea to trade a game rating for updates.",3,0,0,0,0,24,0,0,0
"NA A work in progress	Not quite all the tools I was looking for but a great addition to what I need while looking for the ultimate set! Still learning what it does.",3,0,0,0,0,32,0,1,0
"NA very useful and active	I choice it",3,0,0,0,0,7,0,0,0
"NA Done playing it	No updates",3,0,0,0,0,5,0,0,0
NA Not safe brouse,3,0,0,0,0,4,0,0,0
"NA Helo	Its very slow  .",3,0,0,0,0,6,0,0,0
"NA Good	Very good
",3,0,0,0,0,3,0,0,0
"NA useful	force close",3,0,0,0,0,3,0,0,0
"NA Pritty good overall.	Could use some more scenes from movies.
",3,0,0,0,0,10,0,0,0
"NA Love it!!	m          o",3,0,0,0,0,13,0,1,0
NA Good but bad,3,0,0,0,0,4,0,0,0
"NA Keep going	Needs better tagging",3,0,0,0,0,5,0,0,0
"NA 4.3.... Please	Love this app but cant use it on my 4.3 tablet..... Keeps crashing!",3,0,0,0,0,15,0,1,0
"NA good aplication	kereeeeennnnnn",3,0,0,0,0,3,0,0,0
"NA Nice	Nice aplikasi",3,0,0,0,0,3,0,0,0
"NA <3	One wrd to say .. Cool",3,0,0,0,0,7,0,0,0
"NA I love the makeup options	I will rate it with 5 stars once I'm able to do the hair",3,0,0,0,0,19,0,0,0
"NA So nice	Nice",3,0,0,0,0,3,0,0,0
"NA Useful Apps	Okay",3,0,0,0,0,3,0,0,0
"NA Eh	Personally not a fan of the latest update.",3,0,0,0,0,9,0,0,0
"NA Good	Its very excellent.",3,0,0,0,0,4,0,0,0
"NA Well	The size is good",3,0,0,0,0,5,0,0,0
"NA Great app!!
",3,0,0,0,0,3,0,1,0
"NA Ok	Not that much good",3,0,0,0,0,5,0,0,0
NA good job,4,0,0,0,0,3,0,0,0
"NA fantastic	great app",4,0,0,0,0,3,0,0,0
"NA Nice	Great",4,0,0,0,0,2,0,0,0
"NA So far so good	Genuinely fun and lots to do",4,0,0,0,0,10,0,0,0
"NA ????	?? ?? ?????",4,0,0,0,0,4,1,0,0
"NA Super	Super",4,0,0,0,0,2,0,0,0
"NA Hi	Cool",4,0,0,0,0,2,0,0,0
"NA It'sNice aap	Good",4,0,0,0,0,3,0,0,0
"NA This is a good app	Nice",4,0,0,0,0,6,0,0,0
"NA app good	i like",4,0,0,0,0,4,0,0,0
"NA Andrew	Excellent scanning app.",4,0,0,0,0,4,0,0,0
"NA Line	Want",4,0,0,0,0,2,0,0,0
NA cute,4,0,0,0,0,2,0,0,0
"NA Works great on my xperia arc (updated to Android 4.0.4)!	Works great on my xperia arc. Would be better on a bigger screen, but still good on a 4.2inch!",4,0,0,0,0,29,0,1,0
